fecha,apertura,maximo,minimo,cierre,volumen,openint
"2017-11-09","","","","386","","0"
"2017-11-10","","","","381","","0"
"2017-11-13","","","","380","","0"
"2017-11-14","","","","381","","0"
"2017-11-15","","","","388","","0"
"2017-11-16","","","","373","","0"
"2017-11-17","","","","366","","0"
"2017-11-20","","","","368","","0"
"2017-11-21","","","","363","","0"
"2017-11-22","","","","363","","0"
"2017-11-24","","","","363","","0"
"2017-11-27","","","","361","","0"
"2017-11-28","","","","356","","0"
"2017-11-29","","","","358","","0"
"2017-11-30","","","","357","","0"
"2017-12-01","","","","359","","0"
"2017-12-04","","","","355","","0"
"2017-12-05","","","","356","","0"
"2017-12-06","","","","363","","0"
"2017-12-07","","","","365","","0"
"2017-12-08","","","","368","","0"
"2017-12-11","","","","366","","0"
"2017-12-12","","","","364","","0"
"2017-12-13","","","","363","","0"
"2017-12-14","","","","361","","0"
"2017-12-15","","","","361","","0"
"2017-12-18","","","","355","","0"
"2017-12-19","","","","350","","0"
"2017-12-20","","","","346","","0"
"2017-12-21","","","","347","","0"
"2017-12-22","","","","347","","0"
"2017-12-26","","","","348","","0"
"2017-12-27","","","","350","","0"
"2017-12-28","349","349","349","349","","0"
"2017-12-29","351","351","351","351","","0"
"2018-01-02","347","347","347","347","","0"
"2018-01-03","355","355","355","355","","0"
"2018-01-04","356","356","356","356","","0"
"2018-01-05","362","362","362","362","","0"
"2018-01-08","365","365","365","365","","0"
"2018-01-09","361","361","361","361","","0"
"2018-01-10","364","364","364","364","","0"
"2018-01-11","363","363","363","363","","0"
"2018-01-12","364","364","364","364","","0"
"2018-01-15","364","364","364","364","","0"
"2018-01-16","362","362","362","362","","0"
"2018-01-17","360","360","360","360","","0"
"2018-01-18","359","359","359","359","","0"
"2018-01-19","363","363","363","363","","0"
"2018-01-22","365","365","365","365","","0"
"2018-01-23","367","367","367","367","","0"
"2018-01-24","369","369","369","369","","0"
"2018-01-25","373","373","373","373","","0"
"2018-01-26","372","372","372","372","","0"
"2018-01-29","376","376","376","376","","0"
"2018-01-30","379","379","379","379","","0"
"2018-01-31","374","374","374","374","","0"
"2018-02-01","373","373","373","373","","0"
"2018-02-02","376","376","376","376","","0"
"2018-02-05","396","396","396","396","","0"
"2018-02-06","394","394","394","394","","0"
"2018-02-07","383","383","383","383","","0"
"2018-02-08","405","405","405","405","","0"
"2018-02-09","426","426","426","426","","0"
"2018-02-12","413","413","413","413","","0"
"2018-02-13","423","423","423","423","","0"
"2018-02-14","415","415","415","415","","0"
"2018-02-15","397","397","397","397","","0"
"2018-02-16","391","391","391","391","","0"
"2018-02-20","397","397","397","397","","0"
"2018-02-21","393","393","393","393","","0"
"2018-02-22","402","402","402","402","","0"
"2018-02-23","404","404","404","404","","0"
"2018-02-26","397","397","397","397","","0"
"2018-02-27","397","397","397","397","","0"
"2018-02-28","404","404","404","404","","0"
"2018-03-01","417","417","417","417","","0"
"2018-03-02","412","412","412","412","","0"
"2018-03-05","410","410","410","410","","0"
"2018-03-06","408","408","408","408","","0"
"2018-03-07","414","414","414","414","","0"
"2018-03-08","407","407","407","407","","0"
"2018-03-09","388","388","388","388","","0"
"2018-03-12","392","392","392","392","","0"
"2018-03-13","399","399","399","399","","0"
"2018-03-14","403","403","403","403","","0"
"2018-03-15","412","412","412","412","","0"
"2018-03-16","409","409","409","409","","0"
"2018-03-19","420","420","420","420","","0"
"2018-03-20","411","411","411","411","","0"
"2018-03-21","409","409","409","409","","0"
"2018-03-22","419","419","419","419","","0"
"2018-03-23","425","425","425","425","","0"
"2018-03-26","418","418","418","418","","0"
"2018-03-27","420","420","420","420","","0"
"2018-03-28","418","418","418","418","","0"
"2018-03-29","420","420","420","420","","0"
"2018-04-02","425","425","425","425","","0"
"2018-04-03","417","417","417","417","","0"
"2018-04-04","417","417","417","417","","0"
"2018-04-05","408","408","408","408","","0"
"2018-04-06","419","419","419","419","","0"
"2018-04-09","415","415","415","415","","0"
"2018-04-10","408","408","408","408","","0"
"2018-04-11","406","406","406","406","","0"
"2018-04-12","397","397","397","397","","0"
"2018-04-13","398","398","398","398","","0"
"2018-04-16","401","401","401","401","","0"
"2018-04-17","401","401","401","401","","0"
"2018-04-18","398","398","398","398","","0"
"2018-04-19","399","399","399","399","","0"
"2018-04-20","400","400","400","400","","0"
"2018-04-23","401","401","401","401","","0"
"2018-04-24","403","403","403","403","","0"
"2018-04-25","402","402","402","402","","0"
"2018-04-26","418","418","418","418","","0"
"2018-04-27","419","419","419","419","","0"
"2018-04-30","430","430","430","430","","0"
"2018-05-01","431","431","431","431","","0"
"2018-05-02","443","443","443","443","","0"
"2018-05-03","470","470","470","470","","0"
"2018-05-04","454","454","454","454","","0"
"2018-05-07","471","471","471","471","","0"
"2018-05-08","489","489","489","489","","0"
"2018-05-09","491","491","491","491","","0"
"2018-05-10","469","469","469","469","","0"
"2018-05-11","480","480","480","480","","0"
"2018-05-14","500","500","500","500","","0"
"2018-05-15","482","482","482","482","","0"
"2018-05-16","450","450","450","450","","0"
"2018-05-17","453","453","453","453","","0"
"2018-05-18","461","461","461","461","","0"
"2018-05-21","459","459","459","459","","0"
"2018-05-22","456","456","456","456","","0"
"2018-05-23","454","454","454","454","","0"
"2018-05-24","456","456","456","456","","0"
"2018-05-25","463","463","463","463","","0"
"2018-05-28","463","463","463","463","","0"
"2018-05-29","499","499","499","499","","0"
"2018-05-30","504","504","504","504","","0"
"2018-05-31","524","524","524","524","","0"
"2018-06-01","515","515","515","515","","0"
"2018-06-04","483","483","483","483","","0"
"2018-06-05","475","475","475","475","","0"
"2018-06-06","468","468","468","468","","0"
"2018-06-07","481","481","481","481","","0"
"2018-06-08","476","476","476","476","","0"
"2018-06-11","487","487","487","487","","0"
"2018-06-12","503","503","503","503","","0"
"2018-06-13","507","507","507","507","","0"
"2018-06-14","539","539","539","539","","0"
"2018-06-15","551","551","551","551","","0"
"2018-06-18","566","566","566","566","","0"
"2018-06-19","564","564","564","564","","0"
"2018-06-20","557","557","557","557","","0"
"2018-06-21","545","545","545","545","","0"
"2018-06-22","535","535","535","535","","0"
"2018-06-25","548","548","548","548","","0"
"2018-06-26","559","559","559","559","","0"
"2018-06-27","586","586","586","586","","0"
"2018-06-28","595","595","595","595","","0"
"2018-06-29","610","610","610","610","","0"
"2018-07-02","607","607","607","607","","0"
"2018-07-03","590","590","590","590","","0"
"2018-07-04","590","590","590","590","","0"
"2018-07-05","581","581","581","581","","0"
"2018-07-06","567","567","567","567","","0"
"2018-07-09","566","566","566","566","","0"
"2018-07-10","569","569","569","569","","0"
"2018-07-11","580","580","580","580","","0"
"2018-07-12","575","575","575","575","","0"
"2018-07-13","571","571","571","571","","0"
"2018-07-16","577","577","577","577","","0"
"2018-07-17","585","585","585","585","","0"
"2018-07-18","578","578","578","578","","0"
"2018-07-19","585","585","585","585","","0"
"2018-07-20","575","575","575","575","","0"
"2018-07-23","575","575","575","575","","0"
"2018-07-24","578","578","578","578","","0"
"2018-07-25","576","576","576","576","","0"
"2018-07-26","556","556","556","556","","0"
"2018-07-27","551","551","551","551","","0"
"2018-07-30","552","552","552","552","","0"
"2018-07-31","558","558","558","558","","0"
"2018-08-01","562","562","562","562","","0"
"2018-08-02","571","571","571","571","","0"
"2018-08-03","571","571","571","571","","0"
"2018-08-06","583","583","583","583","","0"
"2018-08-07","593","593","593","593","","0"
"2018-08-08","610","610","610","610","","0"
"2018-08-09","634","634","634","634","","0"
"2018-08-10","700","700","700","700","","0"
"2018-08-13","748","748","748","748","","0"
"2018-08-14","696","696","696","696","","0"
"2018-08-15","699","699","699","699","","0"
"2018-08-16","663","663","663","663","","0"
"2018-08-17","671","671","671","671","","0"
"2018-08-20","685","685","685","685","","0"
"2018-08-21","686","686","686","686","","0"
"2018-08-22","690","690","690","690","","0"
"2018-08-23","696","696","696","696","","0"
"2018-08-24","700","700","700","700","","0"
"2018-08-27","688","688","688","688","","0"
"2018-08-28","689","689","689","689","","0"
"2018-08-29","728","728","728","728","","0"
"2018-08-30","776","776","776","776","","0"
"2018-08-31","771","771","771","771","","0"
"2018-09-03","771","771","771","771","","0"
"2018-09-04","783","783","783","783","","0"
"2018-09-05","744","744","744","744","","0"
"2018-09-06","729","729","729","729","","0"
"2018-09-07","725","725","725","725","","0"
"2018-09-10","745","745","745","745","","0"
"2018-09-11","741","741","741","741","","0"
"2018-09-12","699","699","699","699","","0"
"2018-09-13","695","695","695","695","","0"
"2018-09-14","661","661","661","661","","0"
"2018-09-17","649","649","649","649","","0"
"2018-09-18","656","656","656","656","","0"
"2018-09-19","622","622","622","622","","0"
"2018-09-20","601","601","601","601","","0"
"2018-09-21","588","588","588","588","","0"
"2018-09-24","612","612","612","612","","0"
"2018-09-25","603","603","603","603","","0"
"2018-09-26","614","614","614","614","","0"
"2018-09-27","593","593","593","593","","0"
"2018-09-28","623","623","623","623","","0"
"2018-10-01","629","629","629","629","","0"
"2018-10-02","632","632","632","632","","0"
"2018-10-03","626","626","626","626","","0"
"2018-10-04","656","656","656","656","","0"
"2018-10-05","669","669","669","669","","0"
"2018-10-08","669","669","669","669","","0"
"2018-10-09","661","661","661","661","","0"
"2018-10-10","681","681","681","681","","0"
"2018-10-11","686","686","686","686","","0"
"2018-10-12","657","657","657","657","","0"
"2018-10-15","635","635","635","635","","0"
"2018-10-16","636","636","636","636","","0"
"2018-10-17","655","655","655","655","","0"
"2018-10-18","663","663","663","663","","0"
"2018-10-19","661","661","661","661","","0"
"2018-10-22","665","665","665","665","","0"
"2018-10-23","665","665","665","665","","0"
"2018-10-24","676","676","676","676","","0"
"2018-10-25","667","667","667","667","","0"
"2018-10-26","670","670","670","670","","0"
"2018-10-29","672","672","672","672","","0"
"2018-10-30","665","665","665","665","","0"
"2018-10-31","652","652","652","652","","0"
"2018-11-01","635","635","635","635","","0"
"2018-11-02","609","609","609","609","","0"
"2018-11-03","609","609","609","609","","0"
"2018-11-04","609","609","609","609","","0"
"2018-11-05","604","604","604","604","","0"
"2018-11-06","600","600","600","600","","0"
"2018-11-07","597","597","597","597","","0"
"2018-11-08","607","607","607","607","","0"
"2018-11-09","617","617","617","617","","0"
"2018-11-10","617","617","617","617","","0"
"2018-11-11","617","617","617","617","","0"
"2018-11-12","617","617","617","617","","0"
"2018-11-13","637","637","637","637","","0"
"2018-11-14","642","642","642","642","","0"
"2018-11-15","649","649","649","649","","0"
"2018-11-16","656","656","656","656","","0"
"2018-11-17","659","659","659","659","","0"
"2018-11-18","659","659","659","659","","0"
"2018-11-19","666","666","666","666","","0"
"2018-11-20","693","693","693","693","","0"
"2018-11-21","686","686","686","686","","0"
"2018-11-22","686","686","686","686","","0"
"2018-11-23","688","688","688","688","","0"
"2018-11-24","683","683","683","683","","0"
"2018-11-25","683","683","683","683","","0"
"2018-11-26","695","695","695","695","","0"
"2018-11-27","714","714","714","714","","0"
"2018-11-28","705","705","705","705","","0"
"2018-11-29","709","709","709","709","","0"
"2018-11-30","706","706","706","706","","0"
"2018-12-01","702","702","702","702","","0"
"2018-12-02","702","702","702","702","","0"
"2018-12-03","698","698","698","698","","0"
"2018-12-04","724","724","724","724","","0"
"2018-12-05","724","724","724","724","","0"
"2018-12-06","729","729","729","729","","0"
"2018-12-07","729","729","729","729","","0"
"2018-12-08","729","729","729","729","","0"
"2018-12-09","729","729","729","729","","0"
"2018-12-10","729","752","728","752","","0"
"2018-12-11","752","754","747","754","","0"
"2018-12-12","757","757","735","741","","0"
"2018-12-13","745","747","740","747","","0"
"2018-12-14","747","773","747","762","","0"
"2018-12-15","762","762","762","762","","0"
"2018-12-16","762","762","762","762","","0"
"2018-12-17","763","782","763","782","","0"
"2018-12-18","782","787","773","787","","0"
"2018-12-19","788","792","781","792","","0"
"2018-12-20","792","804","790","804","","0"
"2018-12-21","807","822","807","822","","0"
"2018-12-22","822","822","822","822","","0"
"2018-12-23","822","822","822","822","","0"
"2018-12-24","822","829","822","829","","0"
"2018-12-25","829","829","829","829","","0"
"2018-12-26","831","837","830","833","","0"
"2018-12-27","834","837","831","837","","0"
"2018-12-28","835","835","810","811","","0"
"2018-12-29","811","811","811","811","","0"
"2018-12-30","811","811","811","811","","0"
"2018-12-31","810","814","809","814","","0"
"2019-01-01","817","817","817","817","","0"
"2019-01-02","817","817","793","793","","0"
"2019-01-03","795","795","769","769","","0"
"2019-01-04","747","747","729","732","","0"
"2019-01-05","732","732","732","732","","0"
"2019-01-06","732","732","732","732","","0"
"2019-01-07","733","733","716","716","","0"
"2019-01-08","716","737","716","727","","0"
"2019-01-09","726","726","702","714","","0"
"2019-01-10","718","728","704","706","","0"
"2019-01-11","710","715","704","704","","0"
"2019-01-12","704","704","704","704","","0"
"2019-01-13","704","704","704","704","","0"
"2019-01-14","708","711","698","698","","0"
"2019-01-15","698","699","695","696","","0"
"2019-01-16","696","696","673","690","","0"
"2019-01-17","690","702","685","685","","0"
"2019-01-18","685","685","672","672","","0"
"2019-01-19","672","672","672","672","","0"
"2019-01-20","672","672","672","672","","0"
"2019-01-21","672","672","672","672","","0"
"2019-01-22","672","688","672","688","","0"
"2019-01-23","686","686","669","669","","0"
"2019-01-24","669","669","657","657","","0"
"2019-01-25","662","667","662","666","","0"
"2019-01-26","666","666","666","666","","0"
"2019-01-27","666","666","666","666","","0"
"2019-01-28","665","684","665","682","","0"
"2019-01-29","682","694","682","694","","0"
"2019-01-30","696","701","688","688","","0"
"2019-01-31","683","683","667","674","","0"
"2019-02-01","672","672","654","654","","0"
"2019-02-02","654","654","654","654","","0"
"2019-02-03","654","654","654","654","","0"
"2019-02-04","656","659","648","648","","0"
"2019-02-05","642","642","629","633","","0"
"2019-02-06","637","652","637","652","","0"
"2019-02-07","659","674","659","668","","0"
"2019-02-08","667","673","667","672","","0"
"2019-02-09","672","672","672","672","","0"
"2019-02-10","672","672","672","672","","0"
"2019-02-11","672","679","671","679","","0"
"2019-02-12","677","677","669","670","","0"
"2019-02-13","669","669","658","663","","0"
"2019-02-14","663","675","663","675","","0"
"2019-02-15","677","689","671","689","","0"
"2019-02-16","689","689","689","689","","0"
"2019-02-17","689","689","689","689","","0"
"2019-02-18","689","689","689","689","","0"
"2019-02-19","689","700","689","700","","0"
"2019-02-20","700","715","700","708","","0"
"2019-02-21","710","710","707","708","","0"
"2019-02-22","708","709","695","695","","0"
"2019-02-23","695","695","695","695","","0"
"2019-02-24","695","695","695","695","","0"
"2019-02-25","685","689","680","689","","0"
"2019-02-26","692","705","692","693","","0"
"2019-02-27","695","695","687","688","","0"
"2019-02-28","690","702","690","699","","0"
"2019-03-01","696","720","696","719","","0"
"2019-03-02","719","719","719","719","","0"
"2019-03-03","719","719","719","719","","0"
"2019-03-04","719","736","717","732","","0"
"2019-03-05","732","747","732","747","","0"
"2019-03-06","747","757","747","750","","0"
"2019-03-07","746","783","746","783","","0"
"2019-03-08","779","780","764","767","","0"
"2019-03-09","767","767","767","767","","0"
"2019-03-10","767","767","767","767","","0"
"2019-03-11","739","742","731","742","","0"
"2019-03-12","739","744","734","744","","0"
"2019-03-13","744","754","744","749","","0"
"2019-03-14","747","747","733","735","","0"
"2019-03-15","716","724","716","724","","0"
"2019-03-16","724","724","724","724","","0"
"2019-03-17","724","724","724","724","","0"
"2019-03-18","721","728","721","727","","0"
"2019-03-19","715","727","714","726","","0"
"2019-03-20","726","738","726","732","","0"
"2019-03-21","734","741","729","730","","0"
"2019-03-22","749","769","749","768","","0"
"2019-03-23","768","768","768","768","","0"
"2019-03-24","768","768","768","768","","0"
"2019-03-25","775","775","769","770","","0"
"2019-03-26","770","770","760","760","","0"
"2019-03-27","770","791","770","791","","0"
"2019-03-28","794","794","777","790","","0"
"2019-03-29","790","790","772","772","","0"
"2019-03-30","772","772","772","772","","0"
"2019-03-31","772","772","772","772","","0"
"2019-04-01","764","764","760","762","","0"
"2019-04-02","762","762","762","762","","0"
"2019-04-03","752","755","749","755","","0"
"2019-04-04","757","777","757","773","","0"
"2019-04-05","771","790","771","783","","0"
"2019-04-06","783","783","783","783","","0"
"2019-04-07","783","783","783","783","","0"
"2019-04-08","783","809","783","809","","0"
"2019-04-09","806","818","806","814","","0"
"2019-04-10","818","835","816","817","","0"
"2019-04-11","817","824","804","813","","0"
"2019-04-12","810","816","806","806","","0"
"2019-04-13","806","806","806","806","","0"
"2019-04-14","806","806","806","806","","0"
"2019-04-15","808","819","808","808","","0"
"2019-04-16","808","810","798","801","","0"
"2019-04-17","817","835","815","835","","0"
"2019-04-18","835","854","835","854","","0"
"2019-04-19","854","854","854","854","","0"
"2019-04-20","854","854","854","854","","0"
"2019-04-21","854","854","854","854","","0"
"2019-04-22","857","858","842","846","","0"
"2019-04-23","845","868","845","868","","0"
"2019-04-24","871","963","871","963","","0"
"2019-04-25","987","996","1006","935","","0"
"2019-04-26","905","967","905","967","","0"
"2019-04-27","967","967","967","967","","0"
"2019-04-28","967","967","967","967","","0"
"2019-04-29","985","985","940","940","","0"
"2019-04-30","932","959","919","952","","0"
"2019-05-01","943","963","943","961","","0"
"2019-05-02","957","980","957","964","","0"
"2019-05-03","954","954","926","926","","0"
"2019-05-04","926","926","926","926","","0"
"2019-05-05","926","926","926","926","","0"
"2019-05-06","932","945","911","911","","0"
"2019-05-07","920","924","915","919","","0"
"2019-05-08","929","929","898","901","","0"
"2019-05-09","906","922","893","899","","0"
"2019-05-10","903","907","894","899","","0"
"2019-05-11","899","899","899","899","","0"
"2019-05-12","899","899","899","899","","0"
"2019-05-13","914","943","914","943","","0"
"2019-05-14","933","933","922","924","","0"
"2019-05-15","924","934","909","912","","0"
"2019-05-16","909","921","909","920","","0"
"2019-05-17","932","946","927","946","","0"
"2019-05-18","946","946","946","946","","0"
"2019-05-19","946","946","946","946","","0"
"2019-05-20","946","959","911","911","","0"
"2019-05-21","911","911","885","886","","0"
"2019-05-22","890","913","890","913","","0"
"2019-05-23","922","930","922","922","","0"
"2019-05-24","906","906","898","905","","0"
"2019-05-25","905","905","905","905","","0"
"2019-05-26","905","905","905","905","","0"
"2019-05-27","903","903","903","903","","0"
"2019-05-28","908","915","906","915","","0"
"2019-05-29","930","934","929","934","","0"
"2019-05-30","934","941","926","941","","0"
"2019-05-31","941","987","941","985","","0"
"2019-06-01","985","985","985","985","","0"
"2019-06-02","985","985","985","985","","0"
"2019-06-03","992","998","1006","1013","","0"
"2019-06-04","998","998","970","970","","0"
"2019-06-05","958","970","958","970","","0"
"2019-06-06","971","971","952","952","","0"
"2019-06-07","952","954","947","948","","0"
"2019-06-08","948","948","948","948","","0"
"2019-06-09","948","948","948","948","","0"
"2019-06-10","942","942","934","934","","0"
"2019-06-11","926","926","849","849","","0"
"2019-06-12","853","855","844","853","","0"
"2019-06-13","848","848","843","843","","0"
"2019-06-14","844","851","841","851","","0"
"2019-06-15","851","851","851","851","","0"
"2019-06-16","851","851","851","851","","0"
"2019-06-17","859","863","853","855","","0"
"2019-06-18","847","847","832","832","","0"
"2019-06-19","832","832","826","826","","0"
"2019-06-20","826","826","826","826","","0"
"2019-06-21","826","826","822","824","","0"
"2019-06-22","824","824","824","824","","0"
"2019-06-23","824","824","824","824","","0"
"2019-06-24","828","855","828","855","","0"
"2019-06-25","855","880","855","880","","0"
"2019-06-26","864","877","860","877","","0"
"2019-06-27","878","878","854","854","","0"
"2019-06-28","846","846","829","829","","0"
"2019-06-29","829","829","829","829","","0"
"2019-06-30","829","829","829","829","","0"
"2019-07-01","805","821","805","811","","0"
"2019-07-02","814","814","800","806","","0"
"2019-07-03","806","808","793","793","","0"
"2019-07-04","795","795","795","795","","0"
"2019-07-05","795","795","783","787","","0"
"2019-07-06","787","787","787","787","","0"
"2019-07-07","787","787","787","787","","0"
"2019-07-08","795","806","795","804","","0"
"2019-07-09","806","806","783","785","","0"
"2019-07-10","785","789","776","787","","0"
"2019-07-11","782","794","782","792","","0"
"2019-07-12","792","792","779","779","","0"
"2019-07-13","779","779","779","779","","0"
"2019-07-14","779","779","779","779","","0"
"2019-07-15","779","780","769","775","","0"
"2019-07-16","775","778","764","778","","0"
"2019-07-17","777","785","777","785","","0"
"2019-07-18","781","799","781","792","","0"
"2019-07-19","792","792","784","784","","0"
"2019-07-20","784","784","784","784","","0"
"2019-07-21","784","784","784","784","","0"
"2019-07-22","783","789","783","784","","0"
"2019-07-23","779","786","775","783","","0"
"2019-07-24","796","816","796","811","","0"
"2019-07-25","813","830","813","820","","0"
"2019-07-26","803","807","787","793","","0"
"2019-07-27","793","793","793","793","","0"
"2019-07-28","793","793","793","793","","0"
"2019-07-29","793","799","783","783","","0"
"2019-07-30","792","794","785","787","","0"
"2019-07-31","786","789","778","784","","0"
"2019-08-01","794","818","794","818","","0"
"2019-08-02","823","832","823","832","","0"
"2019-08-03","832","832","832","832","","0"
"2019-08-04","832","832","832","832","","0"
"2019-08-05","866","904","866","904","","0"
"2019-08-06","886","897","886","897","","0"
"2019-08-07","899","919","897","897","","0"
"2019-08-08","897","901","893","895","","0"
"2019-08-09","895","902","860","860","","0"
"2019-08-10","860","860","860","860","","0"
"2019-08-11","860","860","860","860","","0"
"2019-08-12","861","907","861","1460","","0"
"2019-08-13","1567","1771","1567","1771","","0"
"2019-08-14","1812","1963","1812","1946","","0"
"2019-08-15","1825","1825","1735","1735","","0"
"2019-08-16","1735","1735","1611","1658","","0"
"2019-08-17","1658","1658","1658","1658","","0"
"2019-08-18","1658","1658","1658","1658","","0"
"2019-08-19","1780","1897","1780","1883","","0"
"2019-08-20","1879","1905","1853","1859","","0"
"2019-08-21","1859","1859","1821","1821","","0"
"2019-08-22","1821","1821","1821","1821","","0"
"2019-08-23","1821","1821","1821","1821","","0"
"2019-08-24","1821","1821","1821","1821","","0"
"2019-08-25","1821","1821","1821","1821","","0"
"2019-08-26","1800","1825","1800","1820","","0"
"2019-08-27","1820","2001","1820","2001","","0"
"2019-08-28","2031","2142","2031","2112","","0"
"2019-08-29","2112","2112","2112","2112","","0"
"2019-08-30","2112","2536","2112","2533","","0"
"2019-08-31","2533","2533","2533","2533","","0"
"2019-09-01","2533","2533","2533","2533","","0"
"2019-09-02","2534","2534","2534","2534","","0"
"2019-09-03","2541","2546","2520","2531","","0"
"2019-09-04","2434","2434","2333","2338","","0"
"2019-09-05","2259","2259","2204","2204","","0"
"2019-09-06","2061","2061","2029","2029","","0"
"2019-09-07","2029","2029","2029","2029","","0"
"2019-09-08","2029","2029","2029","2029","","0"
"2019-09-09","1962","2060","1962","2060","","0"
"2019-09-10","2122","2144","2094","2094","","0"
"2019-09-11","2085","2085","2045","2077","","0"
"2019-09-12","2081","2104","2081","2104","","0"
"2019-09-13","2146","2180","2144","2172","","0"
"2019-09-14","2172","2172","2172","2172","","0"
"2019-09-15","2172","2172","2172","2172","","0"
"2019-09-16","2183","2235","2181","2223","","0"
"2019-09-17","2197","2197","2150","2150","","0"
"2019-09-18","2047","2086","2047","2084","","0"
"2019-09-19","2095","2117","2095","2117","","0"
"2019-09-20","2117","2117","2068","2099","","0"
"2019-09-21","2099","2099","2099","2099","","0"
"2019-09-22","2099","2099","2099","2099","","0"
"2019-09-23","2102","2163","2101","2163","","0"
"2019-09-24","2185","2240","2185","2227","","0"
"2019-09-25","2240","2247","2209","2209","","0"
"2019-09-26","2207","2244","2207","2234","","0"
"2019-09-27","2185","2185","2151","2157","","0"
"2019-09-28","2157","2157","2157","2157","","0"
"2019-09-29","2157","2157","2157","2157","","0"
"2019-09-30","2157","2181","2130","2130","","0"
"2019-10-01","2137","2160","2137","2159","","0"
"2019-10-02","2171","2189","2171","2182","","0"
"2019-10-03","2184","2201","2184","2191","","0"
"2019-10-04","2194","2194","2164","2164","","0"
"2019-10-05","2164","2164","2164","2164","","0"
"2019-10-06","2164","2164","2164","2164","","0"
"2019-10-07","2164","2164","2100","2104","","0"
"2019-10-08","2126","2126","2084","2084","","0"
"2019-10-09","2084","2084","2030","2030","","0"
"2019-10-10","2002","2002","1877","1877","","0"
"2019-10-11","1877","2536","1877","1888","","0"
"2019-10-12","1888","1888","1888","1888","","0"
"2019-10-13","1888","1888","1888","1888","","0"
"2019-10-14","1888","1888","1888","1888","","0"
"2019-10-15","1897","1933","1897","1933","","0"
"2019-10-16","1960","2013","1960","2013","","0"
"2019-10-17","2010","2015","2000","2015","","0"
"2019-10-18","2015","2058","2015","2057","","0"
"2019-10-19","2057","2057","2057","2057","","0"
"2019-10-20","2057","2057","2057","2057","","0"
"2019-10-21","2057","2130","2057","2130","","0"
"2019-10-22","2140","2216","2140","2216","","0"
"2019-10-23","2242","2242","2145","2145","","0"
"2019-10-24","2145","2145","2145","2145","","0"
"2019-10-25","2145","2145","2131","2137","","0"
"2019-10-26","2137","2137","2137","2137","","0"
"2019-10-27","2137","2137","2137","2137","","0"
"2019-10-28","2137","2174","2137","2174","","0"
"2019-10-29","2174","2174","2174","2174","","0"
"2019-10-30","0","0","0","2238","","0"
"2019-10-31","0","0","0","2278","","0"
"2019-11-01","0","0","0","2275","","0"
"2019-11-04","0","0","0","2270","","0"
"2019-11-05","0","0","0","2282","","0"
"2019-11-06","0","0","0","2331","","0"
"2019-11-07","0","0","0","2342","","0"
"2019-11-08","2438","2438","2437","2437","","0"
"2019-11-09","2437","2437","2437","2437","","0"
"2019-11-10","2437","2437","2437","2437","","0"
"2019-11-11","2437","2438","2437","2438","","0"
"2019-11-12","2441","2518","2441","2505","","0"
"2019-11-13","2516","2537","2513","2513","","0"
"2019-11-14","2500","2500","2437","2437","","0"
"2019-11-15","2437","2454","2437","2445","","0"
"2019-11-16","2445","2445","2445","2445","","0"
"2019-11-17","2445","2445","2445","2445","","0"
"2019-11-18","2444","2463","2444","2463","","0"
"2019-11-19","2463","2483","2362","2362","","0"
"2019-11-20","2362","2362","2272","2274","","0"
"2019-11-21","2274","2274","2210","2225","","0"
"2019-11-22","2225","2254","2225","2250","","0"
"2019-11-23","2250","2250","2250","2250","","0"
"2019-11-24","2250","2250","2250","2250","","0"
"2019-11-25","2250","2306","2241","2306","","0"
"2019-11-26","2311","2329","2279","2279","","0"
"2019-11-27","2279","2290","2266","2266","","0"
"2019-11-28","2266","2266","2265","2265","","0"
"2019-11-29","2265","2273","2265","2273","","0"
"2019-11-30","2273","2273","2273","2273","","0"
"2019-12-01","2273","2273","2273","2273","","0"
"2019-12-02","2269","2386","2269","2386","","0"
"2019-12-03","2386","2453","2386","2406","","0"
"2019-12-04","2406","2406","2332","2359","","0"
"2019-12-05","2369","2413","2369","2382","","0"
"2019-12-06","2386","2386","2321","2321","","0"
"2019-12-07","2321","2321","2321","2321","","0"
"2019-12-08","2321","2321","2321","2321","","0"
"2019-12-09","2323","2323","2188","2188","","0"
"2019-12-10","2193","2212","2182","2189","","0"
"2019-12-11","2203","2218","2134","2153","","0"
"2019-12-12","2133","2133","2082","2101","","0"
"2019-12-13","2106","2124","2106","2114","","0"
"2019-12-14","2114","2114","2114","2114","","0"
"2019-12-15","2114","2114","2114","2114","","0"
"2019-12-16","2114","2137","2114","2137","","0"
"2019-12-17","2137","2137","1977","1977","","0"
"2019-12-18","1983","1983","1875","1897","","0"
"2019-12-19","1907","1959","1907","1943","","0"
"2019-12-20","1940","1957","1909","1909","","0"
"2019-12-21","1909","1909","1909","1909","","0"
"2019-12-22","1909","1909","1909","1909","","0"
"2019-12-23","1910","1911","1873","1873","","0"
"2019-12-24","1873","1873","1873","1873","","0"
"2019-12-25","1873","1873","1873","1873","","0"
"2019-12-26","1862","1862","1809","1809","","0"
"2019-12-27","1810","1810","1770","1771","","0"
"2019-12-28","1771","1771","1771","1771","","0"
"2019-12-29","1771","1771","1771","1771","","0"
"2019-12-30","1768","1770","1767","1770","","0"
"2019-12-31","1770","1770","1770","1770","","0"
"2020-01-01","1770","1770","1770","1770","","0"
"2020-01-02","1770","1833","1770","1833","","0"
